date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-06-13,0.07466042178575982,-0.5542968543787908,0.8421573744445238,38677029055
2025-06-14,0.07604554471881686,-0.7132367933003078,0.8174397285429222,38677029055
2025-06-15,2.5558804608024026,1.8070677861734867,3.2745319188632207,38677029055
2025-06-16,1.438271346026549,0.6830238272705692,2.1854559144594567,38677029055
2025-06-17,0.08020451678455309,-0.6307557056883607,0.8732635289006855,38677029055
2025-06-18,1.7655234587931534,1.044073005224598,2.539921402724334,38677029055
2025-06-19,0.08297984877984765,-0.5830859626873206,0.8326874637697337,38677029055
2025-06-20,0.08436620305265508,-0.6961834346862568,0.8716098696204938,38677029055
2025-06-21,0.08575132598239565,-0.6862793415024149,0.7767924766380884,38677029055
2025-06-22,2.5655862420662183,1.8063899775948729,3.3431153451281457,38677029055
2025-06-23,1.4479771272859956,0.6808297172104397,2.1850883017504916,38677029055
2025-06-24,0.08991029804821693,-0.7150721192680449,0.8720424123607612,38677029055
2025-06-25,1.7752292400616394,1.0470921689207957,2.546839263246545,38677029055
2025-06-26,0.09268563004919605,-0.6540455630315295,0.8076584727947695,38677029055
2025-06-27,0.09407198431511454,-0.6043434772305911,0.8536205241578712,38677029055
2025-06-28,0.09545710724597423,-0.6902578845613941,0.8727705785493448,38677029055
2025-06-29,2.575292023334674,1.8262017667472832,3.3380571487568815,38677029055
2025-02-25,0.40937391931740597,-0.5017128358134565,1.3029086672071073,38677032646
2025-02-26,0.41028480331632755,-0.4710897085819362,1.3344973649522802,38677032646
2025-02-27,2.755632713171539,1.8593370307576558,3.679303881553129,38677032646
2025-02-28,0.41211299306635363,-0.5188406060277864,1.3378663688031693,38677032646
2025-03-01,0.41303020319807904,-0.45077301985124535,1.321750157783207,38677032646
2025-03-02,1.967395438620611,1.139416851535914,2.8162798105488482,38677032646
2025-03-03,2.176342045153002,1.2863590103463733,2.9901674590143448,38677032646
2025-03-04,0.4157726429576101,-0.3885428917048797,1.300214057483686,38677032646
2025-03-05,0.4166835269511151,-0.5153578298965904,1.2683755375069592,38677032646
2025-03-06,2.7620314368072085,1.8982781137912281,3.658127917836163,38677032646
2025-03-07,0.4185117166995036,-0.5109813600127802,1.3771830543771326,38677032646
2025-03-08,0.419428926833862,-0.44857438176384434,1.3442451774118453,38677032646
2025-03-09,1.9737941622551047,1.067358458681201,2.8180930331898564,38677032646
2025-03-10,2.1827407687898175,1.3076691885743508,3.101677029804893,38677032646
2025-03-11,0.4221713665929009,-0.4562684160833577,1.3188259052529108,38677032646
2025-03-12,0.4230822505895607,-0.516986852312512,1.24241721136608,38677032646
2025-03-13,2.7684301604424553,1.914882943968408,3.6600833939064197,38677032646
2025-03-14,0.4249104403337228,-0.434265699326815,1.3234095276993578,38677032646
2025-03-15,0.42582765046529925,-0.4201008713727922,1.3542309354096338,38677032646
2025-03-16,1.9801928858959243,1.0831122047090456,2.9103046675322974,38677032646
2025-03-17,2.1891394924199323,1.3240066334574934,3.0795455323017156,38677032646
2025-03-18,0.42857009022531767,-0.4157213196918329,1.2712055925366217,38677032646
2025-03-19,0.4294809742261775,-0.4217517614813485,1.3394655595120508,38677032646
2025-03-20,2.774828884078302,1.8548159417696581,3.6779869268916756,38677032646
2025-03-21,0.4313091639668728,-0.47272123474285543,1.2855224264333287,38677032646
2025-03-22,0.43222637410108233,-0.5133433577875582,1.3261874643404894,38677032646
2025-03-23,1.9865916095304184,1.1908064925875135,2.8998374372375673,38677032646
2025-03-24,2.1955382160567476,1.3503422704367565,3.0662695764962775,38677032646
2025-06-02,2.905677843526963,1.5952876338160689,4.332626084506523,38677051225
2025-06-03,0.40204023226903174,-0.9653073305666858,1.6581103465031901,38677051225
2025-06-04,3.204946657813818,1.8162568553779916,4.580724522171099,38677051225
2025-06-05,2.0113362721153916,0.7587774045890175,3.3360272422604673,38677051225
2025-06-06,1.7353346567334087,0.43138565156168257,3.083692357254174,38677051225
2025-06-07,0.4105570156775087,-0.9127827383668476,1.730916872197194,38677051225
2025-06-08,1.6735102266630209,0.18190754961529032,2.958878422606136,38677051225
2025-06-09,2.92057661067746,1.5916962393236456,4.171215942800011,38677051225
2025-06-10,0.41693899942586676,-1.011898955350377,1.8040087883445894,38677051225
2025-06-11,3.2198454249698156,1.8136188030467308,4.499872943012311,38677051225
2025-06-12,2.0262350392670303,0.6853059154536493,3.3555793301989163,38677051225
2025-06-13,1.7502334238857287,0.4369310617664841,3.1087835604879044,38677051225
2025-06-14,0.4254557828420378,-0.8374459044269255,1.809089582301597,38677051225
2025-06-15,1.6884089938120197,0.3879663866213362,3.0517161808449678,38677051225
2025-06-16,2.9354753778418035,1.4618552713528863,4.267696176993059,38677051225
2025-06-17,0.43183776658270245,-0.9160992098309395,1.7853690196056191,38677051225
2025-06-18,3.2347441921266205,1.8527306293216008,4.644506878492576,38677051225
2025-06-19,2.041133806422522,0.736875617172776,3.3362287979720673,38677051225
2025-06-20,1.7651321910518531,0.46413519328128816,3.0435653093850803,38677051225
2025-06-21,0.44035454999216683,-0.8620939357700043,1.8364078213000061,38677051225
2025-06-22,1.7033077609665814,0.4159122254817439,2.9362608941480492,38677051225
2025-06-23,2.950374144992301,1.6221350268409844,4.301751635245769,38677051225
2025-06-24,0.44673653373714206,-0.8328765349747965,1.9801725118767939,38677051225
2025-06-25,3.24964295928181,1.8331046004918534,4.642586939277564,38677051225
2025-06-26,2.056032573580736,0.7839697194704736,3.3710541024210996,38677051225
2025-06-27,1.7800309581980391,0.3901860281599522,3.074854306220206,38677051225
2025-06-28,0.4552533171422961,-0.8633866066385302,1.6752231422870667,38677051225
2025-06-29,1.7182065281279832,0.4661804495263101,2.9691894426753573,38677051225
2025-10-03,1.141308083277093,-0.9874633694868771,3.3638823911715616,38677090284
2025-10-04,-2.9660747722653285,-5.069883039635897,-0.7610427611754498,38677090284
2025-10-05,0.41215100670295746,-1.6911729551046755,2.46975562829221,38677090284
2025-10-06,2.0929002692635628,-0.07124606712931704,4.136101749426543,38677090284
2025-10-07,-2.959910326317077,-5.044064792590663,-0.604842167748911,38677090284
2025-10-08,-0.8607824794021495,-3.1525649528185604,1.2896302814326883,38677090284
2025-10-09,0.40129878139494934,-1.7018506145304395,2.667812146711022,38677090284
2025-10-10,1.1556907256536204,-1.0386233273786742,3.308994347404331,38677090284
2025-10-11,-2.9516921298906698,-5.082116723134849,-0.7573561290720257,38677090284
2025-10-12,0.42653364907756197,-1.826093230166806,2.4860698499884473,38677090284
2025-10-13,2.1072829116443215,-0.06045665086233885,4.269921869878714,38677090284
2025-10-14,-2.945527683934603,-5.1304750043097735,-0.8150968483150405,38677090284
2025-10-15,-0.8463998370209973,-3.1577632061065755,1.4132122747898141,38677090284
2025-10-16,0.41568142377718686,-1.9462065287335448,2.5081074307854068,38677090284
